3.062176405714592820e-01,9.420214949884629652e-02,-5.879443580871444169e-02
3.051343665494075652e-01,8.702197195702540689e-02,-5.235880804047446380e-02
3.016486168132169743e-01,7.390701471521153587e-02,-4.596812607425779240e-02
2.950911351166981555e-01,5.746451747417689881e-02,-4.226700273599052343e-02
2.860796853598707168e-01,4.431623136160721399e-02,-4.219326729469168036e-02
2.752584067126776501e-01,4.035806460716251376e-02,-4.710411991074592297e-02
2.629529948811203388e-01,4.507606662324070701e-02,-5.828116736625037902e-02
2.508840076295069110e-01,5.610671815939914653e-02,-7.539093199287792701e-02
2.412676847734249175e-01,7.129331508887956637e-02,-9.565687313425932925e-02
2.340836652140347307e-01,8.562569559703983590e-02,-1.149253235532725903e-01
2.275751822725503026e-01,9.313794245102662017e-02,-1.301086149343776144e-01
2.203339211592211799e-01,9.118355590742675820e-02,-1.396317854796943481e-01
2.129690879606571385e-01,8.066167459876305568e-02,-1.435314697545530538e-01
2.087046292139334847e-01,6.809068519821612209e-02,-1.438452619013990963e-01
2.099850984767114848e-01,6.096677349953869007e-02,-1.427177647281226425e-01
2.150229095799176260e-01,5.938709208045413190e-02,-1.416467724046024668e-01
2.206303312786068171e-01,5.901861779755150639e-02,-1.417557618261926500e-01
2.253801020712810355e-01,5.719234108542260026e-02,-1.437429983337472905e-01
2.288882660411500902e-01,5.388955853721703187e-02,-1.483606343337647848e-01
2.306191444507480481e-01,4.903413308884185806e-02,-1.556538783812126958e-01
2.283980218956325747e-01,4.403366308989486305e-02,-1.637396329463292055e-01
2.197127662455219399e-01,4.253316410735608066e-02,-1.704200018592723631e-01
2.049660951518698926e-01,4.587199884017656437e-02,-1.749800705030263581e-01
1.867448706105540868e-01,5.245555791003098794e-02,-1.778998704767519312e-01
1.662178554778274697e-01,5.960163176753895120e-02,-1.781780978254127457e-01
1.435353572960609003e-01,6.324127463423828699e-02,-1.743740349037833925e-01
1.211119395766827311e-01,6.245729082855328018e-02,-1.679881114424440491e-01
1.024306596414222836e-01,6.063815823776352171e-02,-1.617697198328579833e-01
8.781653240487635736e-02,5.823364146174268147e-02,-1.568211101991681677e-01
7.549486649554114359e-02,5.383640495952718430e-02,-1.527498500672941351e-01
6.437598845150140081e-02,4.826968258425412550e-02,-1.494270249948724261e-01
5.424131654855504636e-02,4.404084721654792645e-02,-1.469373685806218410e-01
4.553942873233851607e-02,4.442141447924919523e-02,-1.450150109901638118e-01
3.774779095183478789e-02,5.307197415685933894e-02,-1.418835243468044571e-01
2.993845575313219126e-02,6.947536228792938751e-02,-1.358597093824115698e-01
2.204653425461702496e-02,8.789751321821241692e-02,-1.271511717199383940e-01
1.408443423063835548e-02,1.046445639408950801e-01,-1.177893391928480915e-01
5.791687734041591623e-03,1.183894330915654103e-01,-1.091998276243915100e-01
-2.254542103332758587e-03,1.290078123979746527e-01,-1.007688540321332732e-01
-8.758075157489664253e-03,1.369904037627670546e-01,-9.151477307748194512e-02
-1.322339761741000985e-02,1.420337029464953105e-01,-8.009164923233780264e-02
-1.620088810727285389e-02,1.445821975425594097e-01,-6.576783044537591605e-02
-1.861310074295508335e-02,1.471468747871016169e-01,-4.939653089278158576e-02
-2.124530612253269085e-02,1.531734238184015995e-01,-3.245913908953096394e-02
-2.368313997758248260e-02,1.638717449580572028e-01,-1.495235193373889090e-02
-2.425748963175503384e-02,1.776072415770420521e-01,3.685733127588939478e-03
-2.191507151523238925e-02,1.904167072765656221e-01,2.289180277388544460e-02
-1.715636960836812094e-02,1.974356441381512617e-01,4.170960562200581867e-02
-1.019939946388349200e-02,1.955026250773428953e-01,5.898009047166317964e-02
-1.022635071973372178e-03,1.823296095627166824e-01,7.304751531465747405e-02
9.035246237867798624e-03,1.553006372837340554e-01,8.139615876002835593e-02
1.893645072057765361e-02,1.166013907657902221e-01,8.188192639051718180e-02
2.851487926683722585e-02,7.376068029911186930e-02,7.450861370499936576e-02
3.757041934941274947e-02,3.151480818178011012e-02,6.079438178851366559e-02
4.591369764910998436e-02,-9.001729358996393357e-03,4.214772129933697792e-02
5.453553211584481752e-02,-4.472772426067851692e-02,2.088776385498462840e-02
6.509273086971406608e-02,-7.053969683064552354e-02,5.835005994944434879e-04
7.807876340840533280e-02,-8.605095034391918585e-02,-1.692854381136354308e-02
9.312202328041109534e-02,-9.581861371207502087e-02,-3.146656323720717352e-02
1.088871914023845783e-01,-1.038917130372967595e-01,-4.265588377741280635e-02
1.242607006156162680e-01,-1.107307864426947397e-01,-4.991394863286996442e-02
1.390239998743583172e-01,-1.155203094643876410e-01,-5.311468634670900302e-02
1.525729315169396250e-01,-1.198774589672700897e-01,-5.267524042284141284e-02
1.641419359036069281e-01,-1.255287423363283805e-01,-4.879952445594538946e-02
1.730480209465381503e-01,-1.325241896961530108e-01,-4.121735712600043539e-02
1.780020113610792931e-01,-1.400625737523294445e-01,-2.944211178959549660e-02
1.780202088978805608e-01,-1.472760944375225700e-01,-1.385170105132031704e-02
1.739102125547995481e-01,-1.535686511083335093e-01,3.643033802648322321e-03
1.669744777307322625e-01,-1.606060864338624827e-01,2.056651390052419842e-02
1.593128095843659164e-01,-1.706438560706214080e-01,3.621929583055673307e-02
1.541982935310043934e-01,-1.828658744464757291e-01,5.186933418523338724e-02
1.532848486545682620e-01,-1.936037665117096296e-01,6.841997820787142082e-02
1.560059517211948021e-01,-1.988868356300748097e-01,8.563826539212873734e-02
1.611587730358224613e-01,-1.981319711633995340e-01,1.019922921392883847e-01
1.665047833933497312e-01,-1.932183950415245488e-01,1.152835005996533102e-01
1.690495620928045284e-01,-1.857483353201493104e-01,1.233830609008044754e-01
1.673789227225678522e-01,-1.752548517399428740e-01,1.242423285616481993e-01
1.626686699449612916e-01,-1.616764549908313031e-01,1.174532428529920097e-01
