2.228275565339004893e-01,7.821942203234254209e-02,-7.925652667324833978e-02
2.214391115555112144e-01,6.956939138834333791e-02,-7.609370799787060213e-02
2.181907431328127811e-01,5.438949130959066375e-02,-7.031036883768627954e-02
2.138484317729900663e-01,3.641962164438625194e-02,-6.230281116621790016e-02
2.094605716808819462e-01,1.840216586892808037e-02,-5.297092676749250162e-02
2.059914348387239802e-01,1.146786241668858002e-03,-4.375178233488637158e-02
2.039507766601864613e-01,-1.332384007004921642e-02,-3.607033514788757222e-02
2.031289703905845290e-01,-2.083901450956924389e-02,-3.111788442132907423e-02
2.036016750681728937e-01,-1.775874203662301115e-02,-3.000406590053487227e-02
2.056246313988317198e-01,-4.834573553438207584e-03,-3.292421951521547208e-02
2.085937868892842051e-01,1.334343293979810621e-02,-3.911687889877216162e-02
2.114516353871650212e-01,3.172160143490687645e-02,-4.742670475105186662e-02
2.129992007928464826e-01,4.739429192320679385e-02,-5.636154781996597501e-02
2.129144570545396797e-01,6.074669867527046629e-02,-6.483363384288154396e-02
2.117153616803207905e-01,7.169816376025608951e-02,-7.226085727242587131e-02
2.095668086126989405e-01,7.921006976987488013e-02,-7.802197211619946171e-02
2.065784522818266411e-01,8.419591204055190681e-02,-8.167673054042987046e-02
2.029832689537297563e-01,8.686695188066272111e-02,-8.305940686884258350e-02
1.989564142576026873e-01,8.544143610112843457e-02,-8.212732891278071157e-02
1.948028840046752141e-01,8.058485623467126491e-02,-7.888944577275497361e-02
1.905339327959705287e-01,7.586818516685273073e-02,-7.380969982501432713e-02
1.857657738512776824e-01,7.471244607928387294e-02,-6.799156415556587008e-02
1.799958682898453732e-01,7.804586196970204892e-02,-6.247164298010540046e-02
1.729535780869004835e-01,8.381604220142416239e-02,-5.763784638058039311e-02
1.650389400252190164e-01,8.906173777734727182e-02,-5.346251277640899635e-02
1.575194998387019762e-01,9.176064861658364546e-02,-4.991031785376422863e-02
1.511721835977592465e-01,9.032263373658189209e-02,-4.695427364306943574e-02
1.454974103404957919e-01,8.472834288961902938e-02,-4.463329179956857656e-02
1.397336662113684291e-01,7.821423328374162154e-02,-4.292142084909579547e-02
1.336933943572904682e-01,7.515530358707782355e-02,-4.148465012453261824e-02
1.276424755380393683e-01,7.659326828833380729e-02,-3.988839423791223915e-02
1.220101168069294001e-01,8.016562220163643560e-02,-3.788751732310118719e-02
1.175445225183424924e-01,8.441089147311119090e-02,-3.549243199896275069e-02
1.148231793706483983e-01,8.925655283054816092e-02,-3.302209604544878441e-02
1.139204601157447205e-01,9.414018276635345572e-02,-3.082832915269286336e-02
1.144172691098227640e-01,9.796868139041492451e-02,-2.903150179634605282e-02
1.156415214701916883e-01,9.953482560710628924e-02,-2.751932861620046480e-02
1.170565433233970165e-01,9.875066736934233480e-02,-2.601148134972394721e-02
1.182846406986095972e-01,9.690825455238101516e-02,-2.414398676682612266e-02
1.190459945128233415e-01,9.493249100361206283e-02,-2.148730190732677653e-02
1.193811338649969078e-01,9.194511506962950442e-02,-1.759461041181229618e-02
1.197787179394334406e-01,8.628674459272536734e-02,-1.206666388018462141e-02
1.208287821768752740e-01,7.807149429024418108e-02,-4.689673899097471926e-03
1.227895912998315658e-01,6.873422779874566180e-02,4.521447399818093182e-03
1.254376271525751430e-01,5.962727772137088600e-02,1.533686239178882853e-02
1.283999853328628427e-01,5.048525792834486492e-02,2.740946477834622572e-02
1.312110135401162725e-01,4.029019878238054159e-02,4.032539509073594652e-02
1.330821408543084172e-01,3.095686021098739693e-02,5.331502764417941215e-02
1.334132725742662728e-01,2.453279534813590859e-02,6.530188180878548909e-02
1.321074765848855026e-01,2.094801449501208779e-02,7.523802191437271858e-02
1.292632421672595122e-01,1.995849972696230393e-02,8.224931986710937171e-02
1.253360367586440205e-01,2.120988002674852740e-02,8.584930374034559220e-02
1.212538521044618095e-01,2.374137098974943294e-02,8.616519273951681046e-02
1.175734725416034410e-01,2.667002886848139631e-02,8.388426512574523319e-02
1.142321433369302003e-01,3.054347321202125626e-02,7.991013697003500338e-02
1.107998543239847866e-01,3.592349734672319050e-02,7.483288162771108143e-02
1.067960043135181003e-01,4.146749674814941000e-02,6.904882716845059387e-02
1.023116857055721418e-01,4.512693976845012778e-02,6.292095388541701917e-02
9.789033479965243700e-02,4.605224870066187276e-02,5.671557361778935963e-02
9.431886913575697473e-02,4.456163983918805943e-02,5.079775913691456091e-02
9.225938074319783855e-02,4.066316239070937727e-02,4.547567785730726592e-02
9.179708824088732289e-02,3.387323335962387494e-02,4.090664913192026964e-02
9.251973855671116742e-02,2.367469722560024137e-02,3.727412169557312027e-02
9.394141556443766361e-02,1.112148974522833393e-02,3.482128856716702747e-02
9.571622650464275961e-02,-9.068356649221862541e-04,3.364547349211800820e-02
9.734005841173495877e-02,-1.006282771122708405e-02,3.347588915087469641e-02
9.815244052399994812e-02,-1.477267934329671781e-02,3.371707676299846163e-02
9.756534442390871198e-02,-1.521674875381676464e-02,3.369466497347369666e-02
9.534534465784744173e-02,-1.346571281013685985e-02,3.305367948703887698e-02
9.194880295636187473e-02,-1.059402285377531588e-02,3.195810909840673952e-02
8.846690961250427976e-02,-7.106935380075249040e-03,3.086132277360540549e-02
8.592090457911991108e-02,-4.757976612223289124e-03,3.013486576925620067e-02
8.486689959344947964e-02,-4.629568262475062222e-03,2.995477867061949531e-02
8.553024400106487568e-02,-6.574863455383386616e-03,3.041826246519082136e-02
8.767859687719362083e-02,-9.831068171312875442e-03,3.143099344843193477e-02
9.044726939371390551e-02,-1.314786856187365877e-02,3.271491196149516056e-02
9.253516819733090260e-02,-1.606842947666417207e-02,3.400200308967098878e-02
9.242328378750983009e-02,-1.985136252352723285e-02,3.497606558071786331e-02
8.868100663498246217e-02,-2.674527610785491089e-02,3.534083612772250665e-02
8.139558584206302294e-02,-3.468159495410057247e-02,3.497577079870265587e-02
7.238741497772147038e-02,-3.782946328803125924e-02,3.385133034227414545e-02
6.393452183727085791e-02,-3.419143970437688029e-02,3.200154955222811459e-02
5.775139838122667069e-02,-2.632927488683174666e-02,2.951526056298991313e-02
5.426262044155160530e-02,-1.824603183745972246e-02,2.667712706197564176e-02
5.306124092657545088e-02,-1.289783267886952800e-02,2.389070635355979022e-02
5.334992733674241011e-02,-9.705764892946425540e-03,2.116075567934338000e-02
5.391991196616771620e-02,-6.398505275403051570e-03,1.817176662785095070e-02
5.368854758691152251e-02,-2.737745933970331391e-03,1.481023923876721368e-02
5.201977433357968250e-02,1.766507597711433359e-04,1.120372345341995139e-02
4.870526846383250313e-02,2.124834567675787378e-03,7.534675619838618159e-03
4.422922722555103214e-02,3.842499071956682454e-03,4.086774170957450068e-03
3.974489820210690139e-02,5.551150486625272551e-03,1.166500918306046658e-03
3.638783411721285138e-02,7.470384292041080607e-03,-1.182392045406299805e-03
3.476183600802581347e-02,1.048659238688863515e-02,-3.049768037174414165e-03
3.488251882533319193e-02,1.501923990911987680e-02,-4.421784153501208056e-03
3.599379139252754239e-02,2.039594857528860203e-02,-5.214103316477983023e-03
3.666075403450715781e-02,2.494816405037296111e-02,-5.342420356438312527e-03
3.575545592052682686e-02,2.766038251371473813e-02,-4.916077270605676355e-03
3.301608530976313932e-02,2.905312332478389784e-02,-4.160104953412062379e-03
2.888338053042064160e-02,2.967419531948529629e-02,-3.229744209943440775e-03
2.412401216816937796e-02,2.926658651630302532e-02,-2.298718102187052165e-03
1.941546858109076401e-02,2.736989233451715686e-02,-1.582967295815780519e-03
1.537088820940630055e-02,2.425847457293256806e-02,-1.222201393637237623e-03
1.260925910194694854e-02,2.124250018079121283e-02,-1.171355011980380889e-03
1.160192376667226050e-02,1.965039756401305154e-02,-1.283190214196302430e-03
1.253815035939010239e-02,2.034944209414078428e-02,-1.427500191438109672e-03
1.531681895225093550e-02,2.393758667567773279e-02,-1.503314710235119367e-03
1.950611525782409636e-02,3.015453036335524750e-02,-1.376879932988566736e-03
2.422986377152209700e-02,3.685883694944120520e-02,-9.232845736509290779e-04
2.834528806661361366e-02,4.044039294169300691e-02,-1.172609293978665542e-04
3.083819024337904405e-02,3.849229891857767344e-02,9.292632965047916901e-04
3.135817667168079581e-02,3.176128305747395048e-02,1.903457594918836092e-03
3.027138935834564060e-02,2.260193648251469789e-02,2.594620663719620669e-03
2.813395437708737096e-02,1.320260352441282245e-02,3.165672775246880163e-03
2.539452715377932615e-02,5.721452561549226525e-03,3.774282729558816468e-03
2.233412889529447914e-02,1.291914825721522534e-03,4.343616338685417182e-03
1.918385051356107443e-02,-4.917769553712725197e-04,4.720192557653980076e-03
1.636235962836030816e-02,-9.873723104627785650e-04,4.837890974130237484e-03
1.440400135015110390e-02,-1.449287126677311710e-03,4.733915338913765106e-03
1.357020793249149281e-02,-2.090820855385355174e-03,4.461849033281867216e-03
1.364280917981443124e-02,-2.275835888693593899e-03,4.045012993376881361e-03
1.416233117503408467e-02,-1.638309782724564753e-03,3.479889962572710674e-03
1.485529373464532059e-02,-4.976953220550990988e-04,2.745354977385146972e-03
1.569032966702809881e-02,7.316020238958354308e-04,1.809227930224892398e-03
1.665768807171657748e-02,1.718038285354635611e-03,7.645640070129189119e-04
1.758939032535192931e-02,2.171604706781262578e-03,-7.612090338650904153e-05
1.827183212977957771e-02,2.049710387153444013e-03,-3.222710551645844397e-04
1.852536283995848479e-02,1.365528650653792964e-03,2.281516473302005695e-04
1.820984088994531680e-02,-2.954967673101467542e-05,1.445459846353536800e-03
1.724309908164596908e-02,-2.116568617567959540e-03,2.974676022964663474e-03
1.574592733215859561e-02,-4.659248400578885549e-03,4.413913587794810432e-03
1.405613273672098526e-02,-7.432808861418796487e-03,5.500662186126689494e-03
1.251571218377358664e-02,-1.021216982484728433e-02,6.228398203787390182e-03
1.137603745514013248e-02,-1.251607139124518570e-02,6.704325520105283188e-03
1.063289416194883319e-02,-1.361407018003772847e-02,6.929924414570224137e-03
1.017975445500443263e-02,-1.316541389951945626e-02,6.910620459450349425e-03
1.013917047779470948e-02,-1.162614999326313722e-02,6.769281729743098670e-03
1.074986612068760256e-02,-9.941737385649990211e-03,6.564187131058025516e-03
1.208642190854665802e-02,-9.232802685334278933e-03,6.337971762074404852e-03
1.388913443030301460e-02,-1.009163146554379817e-02,6.179482576299585340e-03
1.553492679372649524e-02,-1.189884302707915065e-02,6.082765101147573350e-03
